ID,Name,Predicted Value,Dataset,Position
269412,V. Țicu,1844000.0,Training,DEF
277582,X. Benjamin,209900.0,Training,DEF
261889,Ruan Qilong,92750.0,Training,DEF
241007,E. Ebosse,2081000.0,Training,DEF
263157,N. Djiga,971000.0,Training,DEF
264901,M. Rall,4206400.0,Training,DEF
262556,M. Al Shammari,386000.0,Training,DEF
273602,A. Giorgini,1500000.0,Training,DEF
273275,M. Harviken,1438900.0,Training,DEF
254909,O. Dorley,16646000.0,Training,DEF
277680,Manuel Keliano,1695000.0,Training,DEF
262388,I. Saravanja,515750.0,Training,DEF
266614,D. Stanojević,169900.0,Training,DEF
273118,S. Pino,752000.0,Training,DEF
274534,A. Privett,1800000.0,Training,DEF
272082,Sandra Villafañe,1058450.0,Training,DEF
263807,D. Magaña,524500.0,Training,DEF
152908,A. Young,585650.0,Training,DEF
268937,F. Ponsi,1861000.0,Training,DEF
272354,M. Robotta,230600.0,Training,DEF
187205,L. Fuentes,819750.0,Training,DEF
230824,Pedro Pereira,2119000.0,Training,DEF
268441,L. Pye,544150.0,Training,DEF
273025,B. Mastronicola,349750.0,Training,DEF
264734,G. Gent,1600000.0,Training,DEF
273560,M. Rocha,1496750.0,Training,DEF
279512,K. Symons,398350.0,Training,DEF
264544,D. Bustos,451250.0,Training,DEF
274929,M. Kamson-Kamara,170400.0,Training,DEF
70344,A. Boiro,1289000.0,Training,DEF
262328,D. Montiel,609500.0,Training,DEF
271810,Álex Revuelta,752000.0,Training,DEF
227884,B. Osayi-Samuel,8410450.0,Training,DEF
261063,Lee Tae Suk,2595000.0,Training,DEF
266213,C. Smith,275000.0,Training,DEF
263517,H. Yoshida,275000.0,Training,DEF
278666,Haizea Uranga,140550.0,Training,DEF
276727,A. Craciun,642750.0,Training,DEF
646,S. Diao,178650.0,Training,DEF
272721,N. Genez,1400000.0,Training,DEF
205995,J. Willems,723000.0,Training,DEF
265438,E. Lara,493300.0,Training,DEF
264009,Y. Gurfinkel,475250.0,Training,DEF
278985,L. Daley,299750.0,Training,DEF
262617,H. Bilazer,519500.0,Training,DEF
273907,K. Silva,524000.0,Training,DEF
205346,R. Fredericks,1953000.0,Training,DEF
262903,J. Heuer,1496000.0,Training,DEF
266660,Óscar Rivas,1200000.0,Training,DEF
206058,M. De Sciglio,5077450.0,Training,DEF
260697,I. Hien,13845450.0,Training,DEF
270891,O. Jebali,348750.0,Training,DEF
267720,M. Suchomel,1505000.0,Training,DEF
223597,R. Aguilar,7551000.0,Training,DEF
272206,Ana Tejada,4249600.0,Training,DEF
263707,M. Wasinski,1100000.0,Training,DEF
262220,T. Blokzijl,1610000.0,Training,DEF
279306,C. Ibañado,321050.0,Training,DEF
276711,Nahia Aparicio,325000.0,Training,DEF
263767,L. HallB,348250.0,Training,DEF
262992,T. Latty-FairweatherBB,275250.0,Training,DEF
271458,Y. Okou,2082150.0,Training,DEF
157060,M. González,177300.0,Training,DEF
268686,H. Morales,230200.0,Training,DEF
265740,L. Garro,959750.0,Training,DEF
260844,Y. Bahadır,425500.0,Training,DEF
271419,M. Angeli,1493750.0,Training,DEF
262926,T. Sechelmann,685000.0,Training,DEF
260894,SávioB,619250.0,Training,DEF
265465,M. Maglica,2118000.0,Training,DEF
227884,B. Osayi-Samuel,8410450.0,Training,DEF
263869,Víctor Sanchís,503000.0,Training,DEF
261331,K. CoatesB,350500.0,Training,DEF
251380,L. Brassier,19220000.0,Training,DEF
261290,K. Iodice,275000.0,Training,DEF
267920,A. Freeman,179700.0,Training,DEF
271876,M. Baker,572500.0,Training,DEF
172871,J. Vertonghen,3037430.0,Training,DEF
240278,S. Szota,586000.0,Training,DEF
271854,A. James,189900.0,Training,DEF
276698,S. Stroungis,300250.0,Training,DEF
269124,Liao Lei,147400.0,Training,DEF
190870,J. Boye,756750.0,Training,DEF
263447,L. Parger,242350.0,Training,DEF
275921,M. Lamby,942250.0,Training,DEF
274978,M. Brandán,750750.0,Training,DEF
246991,L. Scales,4735000.0,Training,DEF
214660,L. Rodríguez,1012000.0,Training,DEF
272391,P. Endong Bilias,243800.0,Training,DEF
271903,L. Rebello,99700.0,Training,DEF
276075,M. Davies,100900.0,Training,DEF
200752,Juan Jesus,2047500.0,Training,DEF
270397,S. Moya,803500.0,Training,DEF
272842,K. Benítez,372400.0,Training,DEF
272833,M. Al Rajih,367200.0,Training,DEF
271623,H. MoualiB,551500.0,Training,DEF
263842,J. Khemdee,275250.0,Training,DEF
272347,E. James,159600.0,Training,DEF
240359,O. Alderete,12000000.0,Training,DEF
274928,S. Esposito,100500.0,Training,DEF
263971,K. van der Kaap,422500.0,Training,DEF
263396,Copete,10385000.0,Training,DEF
269982,M. Götz,291550.0,Training,DEF
275479,Lyu Xinkai,92200.0,Training,DEF
266417,D. van der Haar,1100000.0,Training,DEF
271608,A. Al Dhafeeri,106600.0,Training,DEF
276633,N. Mendy,550000.0,Training,DEF
272844,L. Arce,2017000.0,Training,DEF
214135,J. Quiñónes,502600.0,Training,DEF
264480,S. Canestrelli,1496000.0,Training,DEF
273533,F. Bouebari,500000.0,Training,DEF
260872,I. Smeulers,678750.0,Training,DEF
279457,F. Sepulveño,159350.0,Training,DEF
262751,Pedro Machado,426000.0,Training,DEF
277945,M. Xiao,2190250.0,Training,DEF
252897,C. Ramsay,1601000.0,Training,DEF
278459,A. Berizovsky,547500.0,Training,DEF
261530,Dário Essugo,3266300.0,Training,DEF
274521,S. Quirós,1764400.0,Training,DEF
274050,Yu Sun,253300.0,Training,DEF
265183,S. Sinclair,250250.0,Training,DEF
261822,C. Medina,803500.0,Training,DEF
272972,R. Haller,2065000.0,Training,DEF
268788,L. Payne,360750.0,Training,DEF
279714,M. Njie,829250.0,Training,DEF
194196,F. Diagne,649250.0,Training,DEF
278668,Zé Pedro,4784350.0,Training,DEF
261112,P. Ostachuk,845250.0,Training,DEF
276865,C. Doumbia,636300.0,Training,DEF
237238,S. McTominay,15015000.0,Training,DEF
267970,D. Corpus,1204000.0,Training,DEF
270742,A. Saji,237750.0,Training,DEF
275759,S. Diarte,325500.0,Training,DEF
278346,Mateus Lusuardi,668600.0,Training,DEF
265421,G. Bergsvand,830400.0,Training,DEF
263599,P. Zaidan,349500.0,Training,DEF
273972,B. Duarte,1918000.0,Training,DEF
276024,J. Senneville,168950.0,Training,DEF
275713,L. Hajrulahu,691250.0,Training,DEF
188270,B. Ecuélé Manga,1006250.0,Training,DEF
265589,N. CarreraB,475000.0,Training,DEF
192012,D. Reyes,1475150.0,Training,DEF
276915,Martim Filipe,656250.0,Training,DEF
279115,B. Yilmaz,745000.0,Training,DEF
278697,M. Rafi,168100.0,Training,DEF
265422,J. Farrell,2169000.0,Training,DEF
274734,C. Petro,599500.0,Training,DEF
253463,B. Balcı,1976000.0,Training,DEF
277273,M. Walheim,144750.0,Training,DEF
279307,F. Pavecillo,889950.0,Training,DEF
226012,R. Manning,3490000.0,Training,DEF
268785,S. Al Hajri,148500.0,Training,DEF
243277,J. Mukena,313250.0,Training,DEF
264838,Nacho Martín,3177000.0,Training,DEF
73510,C. Osborne,110350.0,Training,DEF
246844,Carlos Neva,2036400.0,Training,DEF
277215,D. Doudaev,325750.0,Training,DEF
261631,S. Bindjeme II,281250.0,Training,DEF
169595,D. Rose,1550800.0,Training,DEF
274499,M. Argüello,699750.0,Training,DEF
269104,Lu Zhiyuan,108500.0,Training,DEF
279685,J. Lukas,230400.0,Training,DEF
270994,P. Fallmann,675000.0,Training,DEF
135479,Cris,91750.0,Training,DEF
269007,Liang Guoqiao,128100.0,Training,DEF
261232,B. Halsey,198300.0,Training,DEF
274918,A. García,968250.0,Training,DEF
245022,N. Opoku,1001500.0,Training,DEF
279483,S. van der Sloot,667500.0,Training,DEF
276710,A. Chinteș,251400.0,Training,DEF
262709,M. Bokele,1892000.0,Training,DEF
279472,R. Sancero,220400.0,Training,DEF
265201,C. Sandvej,1132500.0,Training,DEF
270586,Lucas Barros,1600000.0,Training,DEF
271412,Imanol Baz,699750.0,Training,DEF
241489,Nolaskoain,1889000.0,Training,DEF
192838,E. SchelottoB,488250.0,Training,DEF
278739,E. Zukaj,368900.0,Training,DEF
277970,E. Hasić,424250.0,Training,DEF
279806,A. Diriken,374750.0,Training,DEF
258116,F. Andueza,1408000.0,Training,DEF
260996,E. Softić,524250.0,Training,DEF
267821,K. Chung,334000.0,Training,DEF
277205,J. Mesbahi,398750.0,Training,DEF
239818,Rúben Dias,80535000.0,Training,DEF
275658,Wang Junqiang,100700.0,Training,DEF
241073,O. ReabciukB,2431000.0,Training,DEF
263884,S. Al Mousa,923500.0,Training,DEF
270846,A. Amenda,3304000.0,Training,DEF
270116,R. Schifferl,1188000.0,Training,DEF
261788,L. De Neve,193100.0,Training,DEF
275426,I. Digberekou,548750.0,Training,DEF
272729,L. Jansson,325000.0,Training,DEF
277499,T. Delphis,843000.0,Training,DEF
261377,R. Lutiger,2453150.0,Training,DEF
277007,L. Shipley,468750.0,Training,DEF
271597,L. Autin,1185600.0,Training,DEF
241436,C. Bassey,9510000.0,Training,DEF
188270,B. Ecuélé Manga,1006250.0,Training,DEF
266498,Yang Si hoo,100900.0,Training,DEF
264153,D. Mondonico,326250.0,Training,DEF
263917,H. Soloman,219200.0,Training,DEF
269187,E. Sarıkaya,798250.0,Training,DEF
220126,M. Diagne,1440000.0,Training,DEF
253386,J. Flint,1200000.0,Training,DEF
270954,M. Youla,272850.0,Training,DEF
271763,N. Žebrauskas,270500.0,Training,DEF
261496,M. Dijakovic,474000.0,Training,DEF
275363,P. Álvarez,470350.0,Training,DEF
135069,M. Lanig,1790000.0,Training,DEF
260979,J. Kisiel,456000.0,Training,DEF
263956,Lucas EstevesB,726000.0,Training,DEF
278378,Y. Dilek,232100.0,Training,DEF
239084,K. Ackermann,1067400.0,Training,DEF
270617,A. Murphy,1407000.0,Training,DEF
216189,Ander Capa,1677200.0,Training,DEF
270951,K. Mudau,1500000.0,Training,DEF
72317,A. Cañete,504750.0,Training,DEF
279193,T. Galvez,599250.0,Training,DEF
210236,M. Hefele,838750.0,Training,DEF
236822,G. Gudmundsson,10005000.0,Training,DEF
263655,R. Nyakossi,658750.0,Training,DEF
74329,J. Rouhi,829000.0,Training,DEF
269850,M. Kostka,729500.0,Training,DEF
270703,I. Chetti,953500.0,Training,DEF
72561,Aarón Martín,1199000.0,Training,DEF
267862,N. Veratschnig,2178000.0,Training,DEF
183512,Yuri Berchiche,6041400.0,Training,DEF
193601,G. Pezzella,6840000.0,Training,DEF
221448,R. Celia,928750.0,Training,DEF
266639,S. Lawton,159400.0,Training,DEF
264493,Benny CoutoB,494500.0,Training,DEF
263845,Park Seung Wook,1457000.0,Training,DEF
265408,C. Dijkstra,645150.0,Training,DEF
268101,W. Harada,348250.0,Training,DEF
265446,J. Bolívar,1510750.0,Training,DEF
265650,Saúl Coco,9990000.0,Training,DEF
207431,Insua,1305000.0,Training,DEF
263363,M. Frederiksen,129200.0,Training,DEF
252451,R. ErgasB,1263000.0,Training,DEF
276387,G. Sandiford,111800.0,Training,DEF
271317,Rafael Fernandes,1000000.0,Training,DEF
267519,K. Abello,1176650.0,Training,DEF
277462,A. Kassarah,170300.0,Training,DEF
275442,M. Willimann,455250.0,Training,DEF
252144,Eduardo Quaresma,13960000.0,Training,DEF
234472,M. Sørensen,4495050.0,Training,DEF
272978,J. Hato,15089800.0,Training,DEF
268375,F. Sjøvold,1947550.0,Training,DEF
274486,Marvel,1400000.0,Training,DEF
266253,Fresneda,6424000.0,Training,DEF
268776,H. Ahmed,680000.0,Training,DEF
277267,Juan Sebastián,1281000.0,Training,DEF
267458,Y. Rocha,850000.0,Training,DEF
257717,L. Neilson,1396000.0,Training,DEF
277240,A. Efremov,551500.0,Training,DEF
252208,R. Yılmaz,5077000.0,Training,DEF
251528,Z. Sanusi,5588350.0,Training,DEF
275907,L. Janeš,468500.0,Training,DEF
270658,S. Angori,425000.0,Training,DEF
278232,L. Youndje,306750.0,Training,DEF
271717,F. Senghor,457000.0,Training,DEF
272407,C. Keita,2875000.0,Training,DEF
277507,L. Suzuki,275000.0,Training,DEF
220182,J. Denayer,2220000.0,Training,DEF
261681,Alejandro Pérez,826250.0,Training,DEF
278619,A. Wilding,103600.0,Training,DEF
276700,V. Popa,253750.0,Training,DEF
263703,H. Lawrence,846000.0,Training,DEF
241010,M. Ortíz,843250.0,Training,DEF
272334,S. Sachdev,272750.0,Training,DEF
270485,F. Carboni,1400000.0,Training,DEF
262607,K. Karataş,1067500.0,Training,DEF
278596,L. Graham,325000.0,Training,DEF
148751,J. Bieniuk,145500.0,Training,DEF
271687,Kikín,1100000.0,Training,DEF
201841,N. Dussenne,1881400.0,Training,DEF
276488,O. Chaudier,350200.0,Training,DEF
262619,S. Piçinciol,537500.0,Training,DEF
277919,B. CarabalíB,674500.0,Training,DEF
269290,R. DuterteB,346750.0,Training,DEF
264690,K. Kalua,101300.0,Training,DEF
228637,C. Harries,200250.0,Training,DEF
268096,M. Steffen,231400.0,Training,DEF
279492,T. Lienard,466650.0,Training,DEF
252302,Y. Larouci,1803000.0,Training,DEF
263175,T. King,240200.0,Training,DEF
246685,L. Davis,10335450.0,Training,DEF
267860,V. Gómez,6425000.0,Training,DEF
220061,N. Gyömbér,965000.0,Training,DEF
273535,B. Bilongo,515600.0,Training,DEF
271403,E. Duljan,301950.0,Training,DEF
265478,E. Viveros,1055500.0,Training,DEF
259163,M. Hilgers,8285850.0,Training,DEF
242160,M. Lode,1094250.0,Training,DEF
148822,M. Smit,148850.0,Training,DEF
263177,Markel Lozano,706500.0,Training,DEF
263353,E. Uhlmann,985250.0,Training,DEF
51850,L. Young,349200.0,Training,DEF
265829,E. Weir,313750.0,Training,DEF
274580,A. Salim,169000.0,Training,DEF
261239,K. Ferguson,302250.0,Training,DEF
272893,G. ParedesB,675750.0,Training,DEF
263432,M. Ben Ouanes,1205000.0,Training,DEF
276176,O. Matur,198900.0,Training,DEF
268679,B. Amione,3290000.0,Training,DEF
214769,F. Rasmussen,1487000.0,Training,DEF
265636,C. Riquelme,1072750.0,Training,DEF
253052,I. Kaboré,6468000.0,Training,DEF
273547,Thaís Ferreira,121100.0,Training,DEF
279763,L. Sant,129700.0,Training,DEF
268691,A. Fick,4453350.0,Training,DEF
265770,D. Günay,254250.0,Training,DEF
258575,E. Agbadou,12150000.0,Training,DEF
264274,M. Vesprini,700000.0,Training,DEF
213331,J. Tah,65780000.0,Training,DEF
231856,Álvaro Tejero,2548000.0,Training,DEF
200536,N. Schulz,2650500.0,Training,DEF
276405,Erivaldo Almeida,1260400.0,Training,DEF
242907,B. Reynolds,3560000.0,Training,DEF
264695,O. Denham,356250.0,Training,DEF
71141,P. Hickey,197700.0,Training,DEF
266508,A. Motoc,752250.0,Training,DEF
271136,T. Atallah,557000.0,Training,DEF
268600,D. Goncalves,404500.0,Training,DEF
275963,M. Keijzer,362400.0,Training,DEF
268075,L. Correa,901900.0,Training,DEF
278899,R. Valme,599000.0,Training,DEF
279196,N. Arias,1100000.0,Training,DEF
278950,L. Rentería,305500.0,Training,DEF
204884,B. Mendy,1268300.0,Training,DEF
169509,J. Fojut,442000.0,Training,DEF
264075,K. Kundaikar,99000.0,Training,DEF
274358,Lalo Aguilar,699250.0,Training,DEF
278203,J. Kayi Sanda,784250.0,Training,DEF
258426,Yuri Matias,1663250.0,Training,DEF
269793,L. Meyer,923000.0,Training,DEF
262465,C. Ignat,998250.0,Training,DEF
264769,Ó. González,731000.0,Training,DEF
274376,D. CancellieriB,425000.0,Training,DEF
268478,E. Bragstad,2027600.0,Training,DEF
169575,L. Peltier,185350.0,Training,DEF
216755,Felipe Abner,924250.0,Training,DEF
268270,T. Schirmer,238700.0,Training,DEF
229148,DalbertB,1402000.0,Training,DEF
264009,Y. Gurfinkel,475250.0,Training,DEF
185256,J. Hoffman,82290.0,Training,DEF
273641,Sun Guoliang,57450.0,Training,DEF
225793,B. Godfrey,6057000.0,Training,DEF
205691,R. Pucino,425000.0,Training,DEF
275321,Dai Wenhao,60050.0,Training,DEF
266427,Raúl Parra,1277000.0,Training,DEF
269617,J. Mina,1928000.0,Training,DEF
261610,S. Inoue,347500.0,Training,DEF
184852,A. Lukimya,305500.0,Training,DEF
187982,M. Dąbrowski,306650.0,Training,DEF
269038,Zhang Wenxuan,107000.0,Training,DEF
270331,Z. Hawsawi,1227000.0,Training,DEF
268564,K. Lamadrid,1555000.0,Training,DEF
270275,D. Solomons,1298000.0,Training,DEF
267597,L. Morales,1480000.0,Training,DEF
277257,N. Dodeigne,553750.0,Training,DEF
268325,T. van Assema,209000.0,Training,DEF
274991,Z. Kempster-Down,101300.0,Training,DEF
271481,S. WadeB,750000.0,Training,DEF
276125,B. Guisolfo,843750.0,Training,DEF
271895,F. Rodríguez,523500.0,Training,DEF
233738,Zubeldia,24056100.0,Training,DEF
279392,Á. Sildero,1629000.0,Training,DEF
279770,E. Patta,258800.0,Training,DEF
274210,J. Millán,1357000.0,Training,DEF
264129,Javi Martínez,450500.0,Training,DEF
265509,M. Lucas,593750.0,Training,DEF
264011,A. Cook,1172400.0,Training,DEF
267795,T. SilvaB,927000.0,Training,DEF
267350,C. Dydasco,691900.0,Training,DEF
240207,Liu Yang,712000.0,Training,DEF
75057,N. El Hannach,806750.0,Training,DEF
266117,Javi Moreno,700000.0,Training,DEF
277790,L. Paz,740150.0,Training,DEF
237331,T. De Smet,2749000.0,Training,DEF
240060,M. Aarons,4237400.0,Training,DEF
261158,C. Thiam,503750.0,Training,DEF
279681,Egoitz,619750.0,Training,DEF
266051,R. Bonde,294250.0,Training,DEF
279740,I. Revenco,553000.0,Training,DEF
265239,K. McCabe,11376670.0,Training,DEF
269397,L. Hey,2392000.0,Training,DEF
245226,Gonçalo Cardoso,1202000.0,Training,DEF
273703,J. Jones,131400.0,Training,DEF
272860,P. Souto,755000.0,Training,DEF
276276,M. Adăscăliței,192900.0,Training,DEF
264691,D. Wilkins,241550.0,Training,DEF
190403,M. Lépicier,408250.0,Training,DEF
264141,O. Offiah,1100000.0,Training,DEF
275027,G. Diouf,372700.0,Training,DEF
229436,S. Gartenmann,2003000.0,Training,DEF
247204,Emerson Royal,8625000.0,Training,DEF
258702,J. Currie,1292750.0,Training,DEF
155463,V. Găman,151350.0,Training,DEF
266912,L. Robe,1484300.0,Training,DEF
269501,F. Perruzzi,1500000.0,Training,DEF
71350,J. Gadou,569150.0,Training,DEF
279530,M. Ens,750500.0,Training,DEF
266075,A. Țîrlea,1277000.0,Training,DEF
217439,B. Kaltak,1299000.0,Training,DEF
256769,A. Truffert,14630000.0,Training,DEF
221551,E. Mammana,2543800.0,Training,DEF
272402,M. Devetak,591250.0,Training,DEF
1615,L. Thuram,9990000.0,Training,DEF
193468,L. Benito,1222750.0,Training,DEF
262665,K. Schmidt,2100000.0,Training,DEF
266125,A. Hoskonen,794250.0,Training,DEF
204082,J. Brooks,3157000.0,Training,DEF
263549,E. Utkus,2564000.0,Training,DEF
262486,Beñat Garro,346800.0,Training,DEF
70277,A. Lapage,968750.0,Training,DEF
268110,T. Rier,300800.0,Training,DEF
264237,Joseda,997000.0,Training,DEF
276604,S. Vera,539450.0,Training,DEF
263184,C. Moisie,342500.0,Training,DEF
231874,J. Horn,1216250.0,Training,DEF
212607,M. Chanot,788500.0,Training,DEF
276571,Tian Ziyi,224350.0,Training,DEF
137786,V. Di Cesare,64800.0,Training,DEF
265773,Jordi Pola,800250.0,Training,DEF
265592,G. Samaké,256040.0,Training,DEF
213661,A. Christensen,37220000.0,Training,DEF
227678,E. Konsa,25671600.0,Training,DEF
263393,Pablo Tomeo,1599000.0,Training,DEF
279687,J. Figueroa,985500.0,Training,DEF
218657,W. De Havilland,202000.0,Training,DEF
262822,G. Mitoglou,2340000.0,Training,DEF
264329,V. Solheim,350500.0,Training,DEF
269549,S. Tayir,97300.0,Training,DEF
268485,C. Carbajal,721750.0,Training,DEF
263739,L. Macari,523000.0,Training,DEF
265576,L. Querfeld,5931300.0,Training,DEF
279486,J. Reyes,273350.0,Training,DEF
274413,Jung Yoon Seo,179800.0,Training,DEF
266476,Bak Keon Woo,100100.0,Training,DEF
193469,Víctor Ruiz,625750.0,Training,DEF
262908,Matheus Thuler,2679000.0,Training,DEF
279785,N. Al Ghulaimish,179600.0,Training,DEF
275918,N. Cvetkovic,1194250.0,Training,DEF
251805,J. Timber,22980600.0,Training,DEF
181455,A. Cissokho,720750.0,Training,DEF
194644,Montoya,1534700.0,Training,DEF
264395,F. Moreira,360900.0,Training,DEF
232805,Bernardo,4784200.0,Training,DEF
266387,J. Ramos,1353000.0,Training,DEF
263304,E. Fernandez,989000.0,Training,DEF
222160,Y. Koné,685500.0,Training,DEF
275357,T. Gécé,621000.0,Training,DEF
268906,E. Koyuncu,378750.0,Training,DEF
263577,S. Butler,219800.0,Training,DEF
277764,A. Malatyalı,275750.0,Training,DEF
270647,L. TorresB,417150.0,Training,DEF
264193,B. Greenwood,518000.0,Training,DEF
268555,J. Racchumick,454000.0,Training,DEF
263652,A. Husic,1800000.0,Training,DEF
276477,A. Marcandalli,1109200.0,Training,DEF
251829,R. Hendriks,2101000.0,Training,DEF
276509,Marta Cazalla,697800.0,Training,DEF
261372,L. Badley-Morgan,274500.0,Training,DEF
262948,D. Coogan,240200.0,Training,DEF
252675,J. Dawa,1393000.0,Training,DEF
266468,J. Madrid,804000.0,Training,DEF
229266,J. Rodon,6500000.0,Training,DEF
275103,A. Cantero,1286000.0,Training,DEF
245238,Javi Sánchez,4795000.0,Training,DEF
276122,A. Pasic,279950.0,Training,DEF
276307,R. Kölle,689500.0,Training,DEF
237060,L. Cardoza,152550.0,Training,DEF
275544,M. Al Shuwayrikh,378000.0,Training,DEF
